anon_id,sender,sender_id,block_type,task_id,super_rule,sub_rule,response,correct,difficulty,duration,timestamp
t18,Confidence Check,6_2_1_4_1,inference,24,occlusion,reversal,Very Sure,,2,1575.999999928521,2025-11-21T12:14:34.318Z
t18,Rule Reminder,6_2_2,,,,,skip,,,9544.199999999952,2025-11-21T12:14:43.871Z
t18,Application Decision,6_2_3_0_0,application,25,occlusion,reversal,Same,True,2,6834.000000023865,2025-11-21T12:14:50.719Z
t18,Confidence Check,6_2_3_0_1,application,25,occlusion,reversal,Very Sure,,2,1274.5999999523629,2025-11-21T12:14:51.998Z
t18,Application Decision,6_2_3_1_0,application,26,occlusion,mirror_y,Different,True,1,15430.79999997618,2025-11-21T12:15:07.439Z
t18,Confidence Check,6_2_3_1_1,application,26,occlusion,mirror_y,Very Sure,,1,1208.0999999761116,2025-11-21T12:15:08.662Z
t18,Application Decision,6_2_3_2_0,application,27,occlusion,reversal,Same,True,2,4702.700000023819,2025-11-21T12:15:13.374Z
t18,Confidence Check,6_2_3_2_1,application,27,occlusion,reversal,Very Sure,,2,621.2999999761814,2025-11-21T12:15:14.030Z
t18,Application Decision,6_2_3_3_0,application,28,occlusion,rotate_180,Different,True,3,8243.500000023865,2025-11-21T12:15:22.287Z
t18,Confidence Check,6_2_3_3_1,application,28,occlusion,rotate_180,Very Sure,,3,1179.0999999284977,2025-11-21T12:15:23.479Z
t18,Application Decision,6_2_3_4_0,application,29,occlusion,reversal,Same,True,2,3714.399999952293,2025-11-21T12:15:27.198Z
t18,Confidence Check,6_2_3_4_1,application,29,occlusion,reversal,Very Sure,,2,978.5000000238653,2025-11-21T12:15:28.182Z
t18,Score,6_2_4,,,,,skip,,,3386.999999928521,2025-11-21T12:15:31.575Z
t18,First Example,6_3_0,,,,,skip,,,7215.900000000023,2025-11-21T12:15:38.806Z
t18,Inference Decision,6_3_1_0_0,inference,30,arithmetic,majority,Same,True,1,6105.800000000047,2025-11-21T12:15:44.919Z
t18,Confidence Check,6_3_1_0_1,inference,30,arithmetic,majority,Very Sure,,1,1158.7999999523165,2025-11-21T12:15:46.094Z
t18,Inference Decision,6_3_1_1_0,inference,31,arithmetic,majority,Same,True,2,3167.7000000238186,2025-11-21T12:15:49.270Z
t18,Confidence Check,6_3_1_1_1,inference,31,arithmetic,majority,Very Sure,,2,692.8999999284279,2025-11-21T12:15:49.982Z
t18,Inference Decision,6_3_1_2_0,inference,32,arithmetic,inversion,Different,True,1,11049.299999928451,2025-11-21T12:16:01.038Z
t18,Confidence Check,6_3_1_2_1,inference,32,arithmetic,inversion,Very Sure,,1,3990.4000000000233,2025-11-21T12:16:05.038Z
t18,Inference Decision,6_3_1_3_0,inference,33,arithmetic,inversion,Same,True,1,10067.199999999952,2025-11-21T12:16:15.118Z
t18,Confidence Check,6_3_1_3_1,inference,33,arithmetic,inversion,Very Sure,,1,959.399999928428,2025-11-21T12:16:16.085Z
t18,Inference Decision,6_3_1_4_0,inference,34,arithmetic,minority,Different,True,3,5953.099999976112,2025-11-21T12:16:22.047Z
t18,Confidence Check,6_3_1_4_1,inference,34,arithmetic,minority,Very Sure,,3,1283.1999999762047,2025-11-21T12:16:23.350Z
t18,Rule Reminder,6_3_2,,,,,skip,,,6688.499999976135,2025-11-21T12:16:30.055Z
t18,Application Decision,6_3_3_0_0,application,35,arithmetic,minority,Same,False,2,5686.199999928474,2025-11-21T12:16:35.758Z
t18,Confidence Check,6_3_3_0_1,application,35,arithmetic,minority,Very Sure,,2,1396.5999999761116,2025-11-21T12:16:37.174Z
t18,Application Decision,6_3_3_1_0,application,36,arithmetic,majority,Same,True,1,3054.899999928428,2025-11-21T12:16:40.233Z
t18,Confidence Check,6_3_3_1_1,application,36,arithmetic,majority,Very Sure,,1,471.49999997613486,2025-11-21T12:16:40.718Z
t18,Application Decision,6_3_3_2_0,application,37,arithmetic,majority,Same,True,3,3139.2000000238186,2025-11-21T12:16:43.870Z
t18,Confidence Check,6_3_3_2_1,application,37,arithmetic,majority,Very Sure,,3,634.9000000238884,2025-11-21T12:16:44.518Z
t18,Application Decision,6_3_3_3_0,application,38,arithmetic,majority,Same,True,1,1832.399999952293,2025-11-21T12:16:46.366Z
t18,Confidence Check,6_3_3_3_1,application,38,arithmetic,majority,Very Sure,,1,718.0999999284977,2025-11-21T12:16:47.087Z
t18,Application Decision,6_3_3_4_0,application,39,arithmetic,inversion,Different,True,1,8055.599999928498,2025-11-21T12:16:55.158Z
t18,Confidence Check,6_3_3_4_1,application,39,arithmetic,inversion,Very Sure,,1,1453.4000000238884,2025-11-21T12:16:56.629Z
t18,Score,6_3_4,,,,,skip,,,3746.5999999284977,2025-11-21T12:17:00.391Z
t19,First Example,4_0_0,,,,,skip,,,22691.441999994044,2025-11-21T12:31:28.760Z
t19,Inference Decision,4_0_1_0_0,practice,p1,,,Different,True,,9157.600000000006,2025-11-21T12:31:37.923Z
t19,Inference Decision,4_0_1_1_0,practice,p2,,,Different,False,,7859.200000000012,2025-11-21T12:31:46.790Z
t19,Inference Decision,4_0_1_2_0,practice,p3,,,Same,False,,7958.500000005966,2025-11-21T12:31:55.755Z
t19,Rule Reminder,4_0_2,,,,,skip,,,2586.800000002986,2025-11-21T12:31:59.349Z
t19,Application Decision,4_0_3_0_0,practice,p5,,,Different,True,,3524.0999999940395,2025-11-21T12:32:02.886Z
t19,Application Decision,4_0_3_1_0,practice,p6,,,Same,True,,3634.600000005972,2025-11-21T12:32:07.529Z
t19,Application Decision,4_0_3_2_0,practice,p4,,,Different,False,,2366.700000005949,2025-11-21T12:32:10.911Z
t19,First Example,4_2_0,,,,,skip,,,2104.499999994063,2025-11-21T12:32:19.763Z
t19,Inference Decision,4_2_1_0_0,practice,p1,,,Same,False,,5252.600000005972,2025-11-21T12:32:25.029Z
t19,Inference Decision,4_2_1_1_0,practice,p2,,,Same,True,,878.7000000029802,2025-11-21T12:32:26.921Z
t19,Inference Decision,4_2_1_2_0,practice,p3,,,Different,True,,432.2000000059488,2025-11-21T12:32:28.373Z
t19,Rule Reminder,4_2_2,,,,,skip,,,1509.099999997008,2025-11-21T12:32:30.901Z
t19,Application Decision,4_2_3_0_0,practice,p5,,,Different,True,,1497.9000000059605,2025-11-21T12:32:32.405Z
t19,Application Decision,4_2_3_1_0,practice,p6,,,Different,False,,920.400000002992,2025-11-21T12:32:34.344Z
t19,Application Decision,4_2_3_2_0,practice,p4,,,Same,True,,389.4000000000233,2025-11-21T12:32:35.746Z
t19,First Example,4_4_0,,,,,skip,,,3165.300000002957,2025-11-21T12:32:41.722Z
t19,Inference Decision,4_4_1_0_0,practice,p1,,,Different,True,,1434.5999999999767,2025-11-21T12:32:43.176Z
t19,Inference Decision,4_4_1_1_0,practice,p2,,,Same,True,,2909.499999994063,2025-11-21T12:32:47.099Z
t19,Inference Decision,4_4_1_2_0,practice,p3,,,Different,True,,4778.499999997031,2025-11-21T12:32:52.884Z
t19,Rule Reminder,4_4_2,,,,,skip,,,9587.300000002955,2025-11-21T12:33:03.476Z
t19,Application Decision,4_4_3_0_0,practice,p6,,,Same,True,,11161.900000000023,2025-11-21T12:33:14.648Z
t19,Application Decision,4_4_3_1_0,practice,p4,,,Same,True,,16955.599999997008,2025-11-21T12:33:32.608Z
t19,Application Decision,4_4_3_2_0,practice,p5,,,Different,True,,9345.800000005984,2025-11-21T12:33:42.962Z
t19,First Example,6_0_0,,,,,skip,,,11385.904000005976,2025-11-21T12:33:57.168Z
t19,Inference Decision,6_0_1_0_0,inference,0,expansion,star_step,Same,False,1,7287.700000005949,2025-11-21T12:34:04.468Z
t19,Confidence Check,6_0_1_0_1,inference,0,expansion,star_step,Sure,,1,4701.299999994051,2025-11-21T12:34:09.180Z
t19,Inference Decision,6_0_1_1_0,inference,1,expansion,star_step,Same,True,1,628.9999999970314,2025-11-21T12:34:09.824Z
t19,Confidence Check,6_0_1_1_1,inference,1,expansion,star_step,Unsure,,1,2587.9000000000237,2025-11-21T12:34:12.416Z
t19,Inference Decision,6_0_1_2_0,inference,2,expansion,plus_full,Same,False,1,6392.900000002992,2025-11-21T12:34:18.821Z
t19,Confidence Check,6_0_1_2_1,inference,2,expansion,plus_full,Unsure,,1,1041.5999999999767,2025-11-21T12:34:19.869Z
t19,Inference Decision,6_0_1_3_0,inference,3,expansion,plus_full,Same,True,1,6804.599999997008,2025-11-21T12:34:26.681Z
t19,Confidence Check,6_0_1_3_1,inference,3,expansion,plus_full,Sure,,1,3730.900000005961,2025-11-21T12:34:30.424Z
t19,Inference Decision,6_0_1_4_0,inference,4,expansion,plus_full,Different,False,1,26215.899999994028,2025-11-21T12:34:56.660Z
t19,Confidence Check,6_0_1_4_1,inference,4,expansion,plus_full,Sure,,1,2117.0,2025-11-21T12:34:58.789Z
t19,Rule Reminder,6_0_2,,,,,skip,,,3451.0,2025-11-21T12:35:02.256Z
t19,Application Decision,6_0_3_0_0,application,5,expansion,star_step,Same,True,1,47933.60000000597,2025-11-21T12:35:50.205Z
t19,Confidence Check,6_0_3_0_1,application,5,expansion,star_step,Sure,,1,1290.9999999940628,2025-11-21T12:35:51.506Z
t19,Application Decision,6_0_3_1_0,application,6,expansion,diagonal_full,Different,True,3,5356.599999999977,2025-11-21T12:35:56.872Z
t19,Confidence Check,6_0_3_1_1,application,6,expansion,diagonal_full,Sure,,3,676.3999999969965,2025-11-21T12:35:57.557Z
t19,Application Decision,6_0_3_2_0,application,7,expansion,plus_step,Same,False,1,10235.599999997008,2025-11-21T12:36:07.800Z
t19,Confidence Check,6_0_3_2_1,application,7,expansion,plus_step,Sure,,1,801.3999999969965,2025-11-21T12:36:08.615Z
t19,Application Decision,6_0_3_3_0,application,8,expansion,star_full,Same,True,1,721.0999999999767,2025-11-21T12:36:09.350Z
t19,Confidence Check,6_0_3_3_1,application,8,expansion,star_full,Unsure,,1,973.2999999999884,2025-11-21T12:36:10.336Z
t19,Application Decision,6_0_3_4_0,application,9,expansion,diagonal_full,Same,False,3,405.8999999969965,2025-11-21T12:36:10.752Z
t19,Confidence Check,6_0_3_4_1,application,9,expansion,diagonal_full,Sure,,3,407.40000000596046,2025-11-21T12:36:11.170Z
t19,Score,6_0_4,,,,,skip,,,325.30000000598375,2025-11-21T12:36:11.505Z
t19,First Example,6_1_0,,,,,skip,,,1184.0999999940395,2025-11-21T12:36:12.697Z
t19,Inference Decision,6_1_1_0_0,inference,10,attraction,color,Same,True,2,624.4999999970314,2025-11-21T12:36:13.336Z
t19,Confidence Check,6_1_1_0_1,inference,10,attraction,color,Unsure,,2,503.0999999999767,2025-11-21T12:36:13.848Z
t19,Inference Decision,6_1_1_1_0,inference,11,attraction,size,Same,False,3,391.5000000029686,2025-11-21T12:36:14.254Z
t19,Confidence Check,6_1_1_1_1,inference,11,attraction,size,Sure,,3,601.3000000059837,2025-11-21T12:36:14.863Z
t19,Inference Decision,6_1_1_2_0,inference,12,attraction,gravity,Different,True,1,790.8999999940279,2025-11-21T12:36:15.670Z
t19,Confidence Check,6_1_1_2_1,inference,12,attraction,gravity,Sure,,1,485.2000000029802,2025-11-21T12:36:16.164Z
t19,Inference Decision,6_1_1_3_0,inference,13,attraction,gravity,Different,False,1,1032.899999994028,2025-11-21T12:36:17.212Z
t19,Confidence Check,6_1_1_3_1,inference,13,attraction,gravity,Sure,,1,370.0999999999767,2025-11-21T12:36:17.599Z
t19,Inference Decision,6_1_1_4_0,inference,14,attraction,color,Different,True,2,556.199999997043,2025-11-21T12:36:18.167Z
t19,Confidence Check,6_1_1_4_1,inference,14,attraction,color,Sure,,2,677.4000000029919,2025-11-21T12:36:18.855Z
t19,Rule Reminder,6_1_2,,,,,skip,,,1515.5999999999767,2025-11-21T12:36:20.377Z
t19,Application Decision,6_1_3_0_0,application,15,attraction,color,Same,True,2,5267.899999994028,2025-11-21T12:36:25.664Z
t19,Confidence Check,6_1_3_0_1,application,15,attraction,color,Sure,,2,5028.299999994051,2025-11-21T12:36:30.706Z
t19,Application Decision,6_1_3_1_0,application,16,attraction,color,Same,True,2,3584.0999999999767,2025-11-21T12:36:34.294Z
t19,Confidence Check,6_1_3_1_1,application,16,attraction,color,Sure,,2,1617.6999999940165,2025-11-21T12:36:35.927Z
t19,Application Decision,6_1_3_2_0,application,17,attraction,gravity,Same,False,1,4156.700000006007,2025-11-21T12:36:40.100Z
t19,Confidence Check,6_1_3_2_1,application,17,attraction,gravity,Very Sure,,1,2216.8000000000466,2025-11-21T12:36:42.326Z
t19,Application Decision,6_1_3_3_0,application,18,attraction,size,Same,False,3,3901.900000005961,2025-11-21T12:36:46.244Z
t19,Confidence Check,6_1_3_3_1,application,18,attraction,size,Very Sure,,3,1071.0999999999767,2025-11-21T12:36:47.329Z
t19,Application Decision,6_1_3_4_0,application,19,attraction,color,Same,True,2,3886.100000003004,2025-11-21T12:36:51.227Z
t19,Confidence Check,6_1_3_4_1,application,19,attraction,color,Very Sure,,2,1065.699999997043,2025-11-21T12:36:52.306Z
t19,Score,6_1_4,,,,,skip,,,7983.900000002934,2025-11-21T12:37:00.307Z
t19,First Example,6_2_0,,,,,skip,,,5739.099999999977,2025-11-21T12:37:06.062Z
t19,Inference Decision,6_2_1_0_0,inference,20,occlusion,reversal,Same,True,2,3207.300000005984,2025-11-21T12:37:09.280Z
t19,Confidence Check,6_2_1_0_1,inference,20,occlusion,reversal,Very Sure,,2,749.200000006007,2025-11-21T12:37:10.038Z
t19,Inference Decision,6_2_1_1_0,inference,21,occlusion,reversal,Same,True,2,2719.1999999940163,2025-11-21T12:37:12.774Z
t19,Confidence Check,6_2_1_1_1,inference,21,occlusion,reversal,Very Sure,,2,162.79999999399297,2025-11-21T12:37:12.951Z
t19,Inference Decision,6_2_1_2_0,inference,22,occlusion,mirror_x,Same,False,2,4779.79999999702,2025-11-21T12:37:17.735Z
t19,Confidence Check,6_2_1_2_1,inference,22,occlusion,mirror_x,Very Sure,,2,517.3000000000466,2025-11-21T12:37:18.255Z
t19,Inference Decision,6_2_1_3_0,inference,23,occlusion,reversal,Same,False,3,2011.1999999940165,2025-11-21T12:37:20.282Z
t19,Confidence Check,6_2_1_3_1,inference,23,occlusion,reversal,Very Sure,,3,268.19999999401625,2025-11-21T12:37:20.555Z
t19,Inference Decision,6_2_1_4_0,inference,24,occlusion,reversal,Same,False,2,1581.9000000000233,2025-11-21T12:37:22.152Z
t19,Confidence Check,6_2_1_4_1,inference,24,occlusion,reversal,Very Sure,,2,238.30000000004657,2025-11-21T12:37:22.392Z
t19,Rule Reminder,6_2_2,,,,,skip,,,1563.9999999969732,2025-11-21T12:37:23.967Z
t19,Application Decision,6_2_3_0_0,application,25,occlusion,reversal,Different,False,2,2837.799999993993,2025-11-21T12:37:26.824Z
t19,Confidence Check,6_2_3_0_1,application,25,occlusion,reversal,Very Sure,,2,657.5,2025-11-21T12:37:27.493Z
t19,Application Decision,6_2_3_1_0,application,26,occlusion,mirror_y,Same,False,1,1831.4000000000235,2025-11-21T12:37:29.334Z
t19,Confidence Check,6_2_3_1_1,application,26,occlusion,mirror_y,Very Sure,,1,291.59999999403954,2025-11-21T12:37:29.644Z
t19,Application Decision,6_2_3_2_0,application,27,occlusion,reversal,Same,True,2,2289.4000000029337,2025-11-21T12:37:31.941Z
t19,Confidence Check,6_2_3_2_1,application,27,occlusion,reversal,Very Sure,,2,171.40000000596046,2025-11-21T12:37:32.124Z
t19,Application Decision,6_2_3_3_0,application,28,occlusion,rotate_180,Same,False,3,3280.79999999702,2025-11-21T12:37:35.433Z
t19,Confidence Check,6_2_3_3_1,application,28,occlusion,rotate_180,Very Sure,,3,135.09999999403954,2025-11-21T12:37:35.588Z
t19,Application Decision,6_2_3_4_0,application,29,occlusion,reversal,Same,True,2,796.699999997043,2025-11-21T12:37:36.398Z
t19,Confidence Check,6_2_3_4_1,application,29,occlusion,reversal,Very Sure,,2,228.5000000059372,2025-11-21T12:37:36.630Z
t19,Score,6_2_4,,,,,skip,,,10373.999999996971,2025-11-21T12:37:47.009Z
t19,First Example,6_3_0,,,,,skip,,,2429.700000006007,2025-11-21T12:37:49.447Z
t19,Inference Decision,6_3_1_0_0,inference,30,arithmetic,majority,Different,False,1,9159.499999996971,2025-11-21T12:37:58.610Z
t19,Confidence Check,6_3_1_0_1,inference,30,arithmetic,majority,Unsure,,1,1219.600000005914,2025-11-21T12:37:59.835Z
t19,Inference Decision,6_3_1_1_0,inference,31,arithmetic,majority,Same,True,2,10922.79999999702,2025-11-21T12:38:10.771Z
t19,Confidence Check,6_3_1_1_1,inference,31,arithmetic,majority,Very Sure,,2,318.9999999969732,2025-11-21T12:38:11.099Z
t19,Inference Decision,6_3_1_2_0,inference,32,arithmetic,inversion,Same,False,1,14535.199999999952,2025-11-21T12:38:25.649Z
t19,Confidence Check,6_3_1_2_1,inference,32,arithmetic,inversion,Very Sure,,1,264.90000000293367,2025-11-21T12:38:25.927Z
t19,Inference Decision,6_3_1_3_0,inference,33,arithmetic,inversion,Same,True,1,6372.20000000298,2025-11-21T12:38:32.317Z
t19,Confidence Check,6_3_1_3_1,inference,33,arithmetic,inversion,Very Sure,,1,204.10000000300352,2025-11-21T12:38:32.532Z
t19,Inference Decision,6_3_1_4_0,inference,34,arithmetic,minority,Different,True,3,9129.500000003029,2025-11-21T12:38:41.674Z
t19,Confidence Check,6_3_1_4_1,inference,34,arithmetic,minority,Sure,,3,399.1000000059139,2025-11-21T12:38:42.094Z
t19,Rule Reminder,6_3_2,,,,,skip,,,15117.899999994086,2025-11-21T12:38:57.228Z
t19,Application Decision,6_3_3_0_0,application,35,arithmetic,minority,Same,False,2,6909.20000000298,2025-11-21T12:39:04.150Z
t19,Confidence Check,6_3_3_0_1,application,35,arithmetic,minority,Very Sure,,2,105.59999999706632,2025-11-21T12:39:04.262Z
t19,Application Decision,6_3_3_1_0,application,36,arithmetic,majority,Different,False,1,5187.59999999404,2025-11-21T12:39:09.461Z
t19,Confidence Check,6_3_3_1_1,application,36,arithmetic,majority,Very Sure,,1,278.40000000293367,2025-11-21T12:39:09.751Z
t19,Application Decision,6_3_3_2_0,application,37,arithmetic,majority,Different,False,3,5526.79999999702,2025-11-21T12:39:15.283Z
t19,Confidence Check,6_3_3_2_1,application,37,arithmetic,majority,Very Sure,,3,365.0000000030268,2025-11-21T12:39:15.654Z
t19,Application Decision,6_3_3_3_0,application,38,arithmetic,majority,Same,True,1,6576.199999994016,2025-11-21T12:39:22.248Z
t19,Confidence Check,6_3_3_3_1,application,38,arithmetic,majority,Very Sure,,1,157.39999999699648,2025-11-21T12:39:22.412Z
t19,Application Decision,6_3_3_4_0,application,39,arithmetic,inversion,Different,True,1,6357.100000003004,2025-11-21T12:39:28.795Z
t19,Confidence Check,6_3_3_4_1,application,39,arithmetic,inversion,Very Sure,,1,689.199999997043,2025-11-21T12:39:29.493Z
t19,Score,6_3_4,,,,,skip,,,3384.5,2025-11-21T12:39:32.888Z
t20,First Example,4_0_0,,,,,skip,,,5102.920000002981,2025-11-21T12:32:02.297Z
t20,Inference Decision,4_0_1_0_0,practice,p1,,,Same,False,,30725.099999997008,2025-11-21T12:32:33.031Z
t20,Inference Decision,4_0_1_1_0,practice,p2,,,Different,False,,2714.8999999970256,2025-11-21T12:32:36.756Z
t20,Inference Decision,4_0_1_2_0,practice,p3,,,Same,False,,23188.300000002982,2025-11-21T12:33:00.960Z
t20,Rule Reminder,4_0_2,,,,,skip,,,23112.0,2025-11-21T12:33:25.089Z
t20,Application Decision,4_0_3_0_0,practice,p6,,,Same,True,,14216.90000000596,2025-11-21T12:33:39.315Z
t20,Application Decision,4_0_3_1_0,practice,p4,,,Same,True,,12895.100000005972,2025-11-21T12:33:53.219Z
t20,Application Decision,4_0_3_2_0,practice,p5,,,Same,False,,10424.600000003004,2025-11-21T12:34:04.658Z
t20,First Example,4_2_0,,,,,skip,,,39059.08200000593,2025-11-21T12:34:49.118Z
t20,Inference Decision,4_2_1_0_0,practice,p1,,,Same,False,,16416.40000000893,2025-11-21T12:35:05.539Z
t20,Inference Decision,4_2_1_1_0,practice,p2,,,Same,True,,49192.20000000001,2025-11-21T12:35:55.742Z
t20,Inference Decision,4_2_1_2_0,practice,p3,,,Same,False,,16975.800000002957,2025-11-21T12:36:13.732Z
t20,Rule Reminder,4_2_2,,,,,skip,,,6627.099999999977,2025-11-21T12:36:21.375Z
t20,Application Decision,4_2_3_0_0,practice,p4,,,Same,True,,539.3000000059837,2025-11-21T12:36:21.919Z
t20,Application Decision,4_2_3_1_0,practice,p6,,,Different,False,,2005.0000000029688,2025-11-21T12:36:24.932Z
t20,Application Decision,4_2_3_2_0,practice,p5,,,Different,True,,745.1000000030035,2025-11-21T12:36:26.688Z
t20,First Example,4_4_0,,,,,skip,,,7770.000000005937,2025-11-21T12:37:10.445Z
t20,Inference Decision,4_4_1_0_0,practice,p1,,,Same,False,,36974.70000000001,2025-11-21T12:37:47.428Z
t20,Inference Decision,4_4_1_1_0,practice,p2,,,Same,True,,7878.400000000023,2025-11-21T12:37:56.316Z
t20,Inference Decision,4_4_1_2_0,practice,p3,,,Different,True,,1369.199999997043,2025-11-21T12:37:58.702Z
t20,Rule Reminder,4_4_2,,,,,skip,,,2508.100000005914,2025-11-21T12:38:02.222Z
t20,Application Decision,4_4_3_0_0,practice,p4,,,Same,True,,1011.5999999970664,2025-11-21T12:38:03.240Z
t20,Application Decision,4_4_3_1_0,practice,p5,,,Same,False,,680.4999999969732,2025-11-21T12:38:04.927Z
t20,Application Decision,4_4_3_2_0,practice,p6,,,Same,True,,500.79999999701977,2025-11-21T12:38:06.444Z
t20,First Example,4_6_0,,,,,skip,,,1845.300000005984,2025-11-21T12:38:10.786Z
t20,Inference Decision,4_6_1_0_0,practice,p1,,,Different,True,,541.500000008964,2025-11-21T12:38:11.332Z
t20,Inference Decision,4_6_1_1_0,practice,p2,,,Same,True,,1691.5000000059372,2025-11-21T12:38:14.034Z
t20,Inference Decision,4_6_1_2_0,practice,p3,,,Different,True,,732.7999999970198,2025-11-21T12:38:15.772Z
